Afternoon Delight,Frozen Yogurt Sundaes,"strawberry, blueberry, raspberry, pineapple, banana or low fat granola."
Afternoon Delight,Oreo Sundaes,None
Afternoon Delight,The Muffin Delight,a hot split bran muffin filled with your choice of frozen yogurt.
Afternoon Delight,Our Famous Fresh Bran Muffins,selections change day by day
Afternoon Delight,Lemon Meringue Pie,None
Afternoon Delight,Fresh Baked Carrot Cake,None
Afternoon Delight,Brownie,the best
Afternoon Delight,Chocolate Chip Cookies,None
Kouzina,Signature Bobby Bowl,"KouZina's signature Greek gyro bowl with all 3 meats (lamb, chicken and pork). Choose a side: Banana Peppers, Beets, Chic Peas, Cucumber, Feta Cheese. Would you like to add meat?: Chicken +$2.75, Lamb +$2.75, Pork +$2.75. Choose a rice: Bed of Lettuce, White Rice, Bed of Spinach, Brown Rice"
Kouzina,Bougatsa,"Warm custard wrapped in filo dough, sprinkled with cinnamon and powdered sugar"
Kouzina,Large Pita Chips,"Homemade pita chips with kouZina signature seasoning and choice of 2 dipping sauces (zesty feta, tzatziki or hummus)"
Kouzina,Bottled Water,None
Kouzina,Glass Bottle Soda,"Your choice of glass bottled Coke, squirt, Fanta orange or Mountain Dew"
Of Rice and Men,Crispy Rice Salad,"Cucumber, Mango, Nam Pla Citrus Vinaigrette."
Of Rice and Men,Wok Littleneck Clams,"Fermented Black Bean, Thai Chili, Garlic, Scallion, Cilantro, Cherry Tomato, Beer"
Of Rice and Men,California Roll,"King Snow Crab, Spicy Mayo, Avocado, Cucumbers, Tobiko"
Of Rice and Men,Tempura Shrimp Roll,"Cucumber, Jalapeno, House Teriyaki"
Of Rice and Men,Spicy Tuna Nigiri,"$17 for 4 pcCrispy Rice, Chili Mayo, Seasme"
Of Rice and Men,Bruleed Salmon Nigiri,"$15 for 2 Tobiko, Spicy Mayo, House Teriyaki"
Of Rice and Men,Seared Foie Gras Nigiri,"$12 for eachHouse Teriyaki, Gold Leaf, Ginger"
Of Rice and Men,Miyazaki A5 Wagyu Nigiri,"$18 eachHouse Ponzu, Wazabi Kizami, Green Onion"
Of Rice and Men,Yasai Vegetarian Roll,"Pickled Radish, Sweet Shitake, Cucumber. Tamago"
Of Rice and Men,Crispy Duck Dumplings,"Hoisin Aioli, Ginger, Scallion."
Of Rice and Men,Veggie Spring Rolls,"Shitake Mushroom, Cabbage, Glass Noodle, Carrot, Tofu, Sweet Chili Sauce."
Of Rice and Men,Prime Beef Tenderloin Satay,"Peanut Sauce, Pickled Cucumbers."
Of Rice and Men,Grilled Local Mushrooms,"Rotating Selection, Mirin Soy, Chili Oil, Crispy Garlic"
Of Rice and Men,Wok Fried Whole Sea Bass,"Ginger, scallion, sesame soy, jasmine rice."
Of Rice and Men,Spicy Cod Thai Curry,"Fresh Icelandic cod, Thai coconut curry, lemongrass,chili, jasmine rice"
Of Rice and Men,Duck Fried Rice,"Foie gras, sweet soy, scallion, cilantro, poached duck egg, english pea."
Of Rice and Men,Kim Chi Fried Rice,"Seared spam or tofu, kimchi, gochujang, chinese celery, scallions, poached egg."
Of Rice and Men,Niki Udon Noodles,"Braised beef, local mushroom, sweet onion ."
Of Rice and Men,Vegetable Fried Rice,Vegetable Fried Rice
La taqueria,Al Pastor,grilled guajillo chile pork loin w/ roasted jalapeno pineapple salsa
La taqueria,Barbacoa,slow cooked barbecue chuck short ribs w/ sliced avocados and fresh onion
La taqueria,Barriga,"crispy spicy barbeque pork belly w/ radicchio, jalapeos, and sriracha aioli"
La taqueria,Berenjena,panko-dusted eggplant topped w/ spicy arugula salad and sliced avocado
La taqueria,Camarn,"blackened cajun shrimp w/ corn-black bean salsa, sliced avocado, and cotija cheese"
La taqueria,Chipotle,our take on carne asada - chipotle rubbed skirt steak w/ guacamole and cotija cheese
La taqueria,Coliflor,buffalo-style cauliflower florets w/ blue cheese crumbles and veggie sticks
La taqueria,Friday Special - Campechano,"*FRIDAY ONLY* - grilled sirloin and spicy chorizo and onions, topped w/ fresh avocado slaw"
La taqueria,Frijol,"black beans, sweet potatoes, and poblanos w/ chihuahua cheese and avocado"
La taqueria,Frito,flash-fried panko-dusted chicken w/ zesty dill sauce and fresh radishes
La taqueria,Griego,"Greek-inspired lemon-herb chicken topped with homemade tzatziki, fresh tomato-cucumber salsa, and crumbles of feta cheese."
La taqueria,Hongo,"grilled wild mushrooms, bell peppers, and onions w/ crispy salad and avocado"
La taqueria,Monday Special - Carnitas,"*MONDAY ONLY* - slow-braised pork shoulder w/ onions, serranos, tomatoes, and avocados"
La taqueria,Nio,best option for kids -- flash-fried chicken topped with chihuahua cheese
La taqueria,Pescado,"chile rubbed mahi w/ fresh avocado, mango pineapple salsa, and spicy greek yogurt crema"
La taqueria,Ssamo,asian-inspired grilled sirloin in sesame soy w/ house-pickled cucumber slaw
La taqueria,Thai,shredded ginger-soy marinated chicken w/ crispy slaw and spicy peanut sauce
La taqueria,Thursday Special - Bruselas,"*THURSDAY ONLY* - roasted brussels sprouts w/ spicy peanut pure, avocado, green onion, and roasted peanuts"
La taqueria,Tofu,blackened local tofu w/ spicy vegan avocado crema and veggie slaw
La taqueria,Tuesday Special - Flautas,"*TUESDAY ONLY* - shredded chicken rolled and flash-fried w/ salsa verde, queso, crema, and lettuce"
La taqueria,Verde,seared chicken and onions in green chile adobo sauce w/ queso fresco
La taqueria,Wednesday Special - Coreano,"*WEDNESDAY ONLY* - Korean-style chicken w/ bell peppers, cucumbers, carrots, and scallions"
La taqueria,Weekend Special - Hamburguesa,"*SATURDAY &amp;amp; SUNDAY ONLY* - cheeseburger taco w/ grilled onions, lettuce, tomato, pickle, special sauce"
La taqueria,Chips Elote,"homemade tortilla chips with elote-style corn (fresh corn off the cob, mixed with crema, cheese, and spices)"
La taqueria,Add-On Guac,Small portion of guacamole to put on top of a taco.
La taqueria,Add-On Salsa,Small portion of salsa or sour cream to put on top of a taco.
La taqueria,Chips Guac,homemade tortilla chips with fresh in-house guacamole
La taqueria,Chips Pico,homemade tortilla chips with fresh pico de gallo (mild)
La taqueria,Chips Verde,homemade tortilla chips with salsa verde (spicy)
La taqueria,Mexican Brownie,"rich chocolate brownie with a hint of chile, topped with cinnamon and homemade whipped cream"
La taqueria,Tres Leches Cake,"soft vanilla cake soaked in three milks, topped with toasted coconut and homemade whipped cream"
La taqueria,Brix Orange Cream Soda,None
La taqueria,Brix Pineapple Coconut Soda,None
La taqueria,Raspberry-Mint Lemonade,None
La taqueria,Soft Drink,None
La taqueria,Sparkling Bottled Water - Topo Chico,naturally carbonated Topo Chico in glass bottle
La taqueria,Still Bottled Water - Open Water,"sustainable, aluminum bottle for plastic-free oceans"
La taqueria,Strawberry-Cucumber Lemonade,None
First Bite,Breakfast Sandwich,Two organic eggs served overhard with cheddar cheese. Served warm and soft hamburger bun.
First Bite,Ann Avocado Toast,"Crispy organic multi-grain bread topped with creamy avocado, goat cheese, roasted tomatoes with a house blend of spices."
First Bite,Arbor Avocado Toast,"Crispy organic multi-grain bread topped with creamy avocado, cream cheese and roasted bell peppers with a house blend of spices."
First Bite,Breakfast Wrap,"Two organic scrambled eggs, sauteed spinach, onion, red pepper, and mushrooms, with fresh tomato and cheddar cheese in an organic, whole wheat tortilla."
First Bite,Fluffy French Toast,"2 slices of egg (organic) battered, organic brioche topped with macerated seasonal fresh fruit, served with organic maple syrup."
First Bite,Eclectic Eggs,2 organic eggs served any style with organic multi-grain toast and choice of one side.
First Bite,Spinach feta omelette,"Thee organic eggs spinach, and feta flavored with our special seasoning blend,served with multi_grain toast and choice of one side( fingerling potatoes/sweet potatoes/bacon/avocado/fruit)"
First Bite,Vibrant Veggie Omelette,"3 organic eggs with sauted mushrooms, roasted red bell pepper, organic spinach, and cheddar cheese, served with fingerling potatoes and organic multi-grain toast."
First Bite,Indian Masala Omelette,"Three organic eggs cooked with fresh ginger, garlic, onions, tomato, cilantro, and a mix of premium organic seasonings. Served with a choice of side and organic multi-grain toast."
First Bite,Proper Pancakes,"2 stoneground whole wheat pancakes topped with macerated seasonal fresh fruit, served with organic maple syrup."
First Bite,Blueberry Pancakes,"2 stoneground whole wheat pancakes filled with an abundance of blueberries, served with organic maple syrup."
First Bite,Chocolate Chip Pancakes,"2 stoneground whole wheat pancakes filled with premium chocolate chips, served with organic maple syrup."
First Bite,Banana Walnut Pancake,"2 stoneground whole wheat pancake filled with banana and walnuts,served with organic maple syrup"
First Bite,Seasonal Quiche,"Features seasonal vegetables, topped with cheese. Comes with a side of fruit or salad.Cannot be made vegan or gluten-free."
First Bite,Avocado,Sliced half portion of Haas avocado.
First Bite,Bacon,"Three slices of thick cut bacon, can be prepared chewy, regular, crispy, or extra crispy."
First Bite,Egg,Organic egg cooked any style.
First Bite,Fingerling Potatoes,"Diced Non GMO fingerling potatoes sauteed with red onions and seasoned with fresh thyme, sage, and parsley."
First Bite,Fruit cup,"Freshly diced fruit, mostly a mix of grapes, apples, pineapples, strawberries, blueberries, melon, watermelon, etc. Organic bananas added on request."
First Bite,Sweet potatoes,"Diced sweet potatoes sauteed with red onions and seasoned with fresh thyme, sage, and parsley."
First Bite,Toast,Two slices of organic multi-grain bread toasted with clarified butter.and jam
First Bite,Beet Burger,"Our house made organic chickpea and beet patty topped with coleslaw, sauted mushrooms and onions, spinach, and our home-made best burger sauce, served with a choice of chips."
First Bite,Chicken Burger,"Organic homemade patty, topped with sauteed onion and mushroom, BBQ sauce and fresh spinach on a whole wheat bun."
First Bite,Southwest Black Bean Burger,"Our house made organic black bean patty topped with corn salsa, guacamole and BBQ sauce served on a whole wheat turmeric bun with a side of chips and choice of coleslaw or sauerkraut."
First Bite,Turkey Burger,"Organic house made turkey patty (blended with feta and fresh vegetables) with sauted mushrooms and onions, fresh spinach, homemade best burger sauce served on an organic whole wheat bun with a side of potato chips and choice of coleslaw or sauerkraut."
First Bite,Beef Burger,"Organic (85% lean) beef patty (cooked medium) topped with lettuce, tomato, and American cheese, flavored with our Best Burger sauce, served over warm hamburger bun with a side of potato chips."
First Bite,Thai Peanut Wrap,"Our house-made black bean patty topped with sauted zucchini, mushrooms and bell peppers, house-made Thai peanut sauce and romaine lettuce inside a sprouted wheat tortilla, served with choice of chips and choice of coleslaw or sauerkraut."
First Bite,Soups (Roasted Tomato Basil OR Veggies &amp; Quinoa),"Homemade with celery, carrots, onions, spices, topped with homemade gluten-free croutons."
First Bite,Beany Bowl,"House made seasoned organic black beans on a bed of organic white or brown rice topped with corn salsa, guacamole and sour cream, sprinkled with cilantro and scallions, served with warm tortilla chips."
First Bite,Chicken Curry Bowl,Organic chicken and vegetables flavored with Asian spices. Served with organic white or brown rice.
First Bite,Sunshine Bowl (After 10 am),"Cooked diced beets, sauted spinach and grated carrots, served with warm organic 'brown' rice, topped with your choice of protein patty (blackbean/beet/turkey/chicken/beef) with our delicious sesame ginger drizzle on top."
First Bite,Michigan Salad,"Romaine and arugula tossed in our house made cherry vinaigrette, topped with whole walnuts, dried cherries, sliced apples and crumbled goat cheese."
First Bite,Mediterranean Salad,"Romaine and spinach tossed in our house made creamy avocado balsamic dressing, topped with sliced cucumber, sliced beets, Kalamata olives, red onion, cherry tomatoes, pepperoncini and feta cheese."
First Bite,Avocado Quinoa Salad,"A nutritious and refreshing blend of organic quinoa, spinach, tomatoes, cucumber, fresh squeezed lemon juice, organic olive oil, lightly seasoned with salt and pepper, and topped with fresh cut avocado."
First Bite,Grilled Cheese Sandwich,Cheddar cheese grilled on organic multigrain bread. A classic!
First Bite,Protein Patty,All freshly made in-house!
First Bite,4oz. Coleslaw,None
First Bite,4 oz. Sauerkraut,None
First Bite,4 oz. Guacamole,None
First Bite,2 oz. Goat Cheese,None
First Bite,2 oz. Feta Cheese,None
First Bite,Chips,None
First Bite,Fruit cup,None
First Bite,Side salad,"Spring mix, shredded carrot, cucumber, tomato."
First Bite,Blueberry Muffin (Vegan),.
First Bite,Chocolate Cherry Scone,None
First Bite,Lemon Blueberry Scone,None
First Bite,Dark Chocolate Nuggets,"Organic almond nuggets in dark chocolate with super seeds (pumpkin, sunflower and chia)"
First Bite,Grain Free Granola Bar,"Grain free, gluten free, certified paleo. Contains nuts."
First Bite,Blueberry Buckle,None
First Bite,ChaCha Chia Energy Bites,Vegan and gluten free.
First Bite,Spindrift Sparkling Flavored Water,None
First Bite,Drip Coffee,Our medium-dark roast is locally roasted and organic!
First Bite,Americano,Two shots of organic espresso with hot water.
First Bite,Latte,Two shots of organic espresso with steamed milk and a thin layer of froth.
First Bite,Cappucino,Two shots of organic espresso with half steamed milk and half frothed milk.
First Bite,Mocha,Two shots of organic espresso topped with steamed milk and chocolate.
First Bite,Macchiato,Steamed milk topped off with our organic espresso.
First Bite,Cortado,Made with equal parts organic espresso and steamed milk.
First Bite,Chai Latte,Made with half spiced black tea mix and half steamed organic milk.
First Bite,Dirty Chai,Our flavorful Chai Latte served with a double shot of espresso. Can be made hot or iced.
First Bite,Hot Tea,None
First Bite,Hot Chocolate,Organic dutch cocoa dark chocolate in organic milk with a hint of vanilla.
First Bite,Bourbon Barrel Latte,None
First Bite,Steamer,None
First Bite,Probiotic Mango Smoothie,"Mango pulp, all-natural yogurt, and ice."
First Bite,Green Fuel Smoothie,"Spinach, kale, chard, lime, pineapple, rice milk and date syrup."
First Bite,Ginger Blueberry Smoothie,"Mango, strawberries,blueberries,fresh ginger,organic Raspberry flavor and Rice milk"
First Bite,Iced Tea,None
First Bite,Cold Brew Coffee,None
First Bite,Housemade Lemonade,None
First Bite,Coconut Water,None
First Bite,Kombucha,None
First Bite,La Croix Sparkling Water,None
First Bite,Organic Orange Juice,None
First Bite,Organic Guava Juice,A 9 oz. glass of Guava fruit juice. Simply delicious!
First Bite,Organic Mango Juice,A 9 oz. glass of Mango fruit juice. Simply delicious!
First Bite,Coca-Cola/Diet Coke,None
The Seoul,Seoul Bulgogi,"Mushrooms, green pepper, onions"
The Seoul,BBQ Chicken,None
The Seoul,Spicy Pork,None
The Seoul,Spicy Chicken,None
The Seoul,Bibimbob,Assortment of vege and egg (tofu or bulgogi).
The Seoul,Kimchi 16oz,None
The Seoul,Kimchi 32oz,None
The Seoul,Fish Cake (16oz),None
The Seoul,Mashed Potato Salad (16oz),None
The Seoul,Pickled Vegetable Mix (16oz),None
The Seoul,Yellow Pickled Radish (16oz),None
The Seoul,Salad sauce,None
The Seoul,Rainbow Ssam,"Seven assorted veges, squid, shrimp, wraps"
The Seoul,Steak Yuk Jeon,Pan fried boneless short rib mixed with egg.
The Seoul,Vege Dumplings,None
The Seoul,Angus Dumplings,Homemade.
The Seoul,Steamed Egg,None
The Seoul,Duk-bok-ki,Spicy rice cake with fishcake
The Seoul,Rock Shrimp,"Deep fried tiger shrimp, sweet and spicy."
The Seoul,Popcorn Chicken,Fried chicken in soy garlic.
The Seoul,Calamari Tempura,None
The Seoul,Crispy Rice,3 pieces crispy rice with avocado and short rib.
The Seoul,Seafood Pancake,None
The Seoul,Kimchi Pancake,None
The Seoul,Japchae,Stir fried glass noodles with mixed veges.
The Seoul,Kalbi Jjim,Slow cooked shortrib and root veges.
The Seoul,Bossam,Slow cooked porkbelly.
The Seoul,Dak Jjim,Gochujang braised chicken and root veges.
The Seoul,Spicy Squid Stirfry,None
The Seoul,Tang soo yook,"Choice of fried pork, chicken, beef, or tofu in sweet &amp; sour sauce"
The Seoul,Dinner Combo,Choice of meat and soup or noodle.
The Seoul,Kimchi Jigae,"Kimchi broth, pork, tofu, onions, scallions, rice and cake."
The Seoul,Yukge jang,Spicy beef brisket stew
The Seoul,Soondubu,Spicy seafood tofu soup.
The Seoul,Dumpling soup,"Beef soup, rice cake"
The Seoul,Boodae Jigae,"Kimchi jjigae, spam, sausage"
The Seoul,Daenjang jigae,Bean paste brisket soup.
The Seoul,Kalbi tang,Short rib soup
The Seoul,Kimchi Paella,"Shrimp, squid, mussels"
The Seoul,Rice,None
The Seoul,Bibim guksoo,"Korean angel hair, gochujang vinaigrette."
The Seoul,Kimchi guksoo,Korean angel hair in cold water kimchi.
The Seoul,Janchi guksoo,Korean angel hair in hot beef broth.
The Seoul,Jampong,Spicy seafood noodle soup.
The Seoul,Jajangmyun,"Noodles in black bean sauce, pork."
The Seoul,Mool nengmyun,Cold beef broth with buckwheat noodles
The Seoul,Combo A,"Bulgogi, chadol and pork belly. For 2-3."
The Seoul,Combo B,"Kalbi, chadol, pork belly, choice of honey BBQ pork or spicy pork. For 4-5."
The Seoul,Combo C,"Ribeye, kalbi, bulgogi, chadol, pork belly, honey bbq pork, bbq chicken. For 4-5."
The Seoul,Seoul Premium,"Ribeye steak, kalbi sal, bulgogi, kalbi"
The Seoul,Go Blue,"Kalbi, bulgogi, honey BBQ pork, spicy pork, BBQ chicken, spicy chicken"
The Seoul,Course for 2,"Shareable: fried dumplingBBQ platter: kalbi, bulgogi, BBQ chicken, BBQ shrimpEntree: side dishes and 2 rice"
The Seoul,Course for 4,"Shareable: rainbow ssamBBQ platter: kalbi, bulgogi, chadol, pork belly, choice of honey BBQ pork or spicy porkEntree: choice of kimchi jiggae or daenjang jiggae"
The Seoul,Ribeye Steak,None
The Seoul,Anchang Sal,Skirt steak.
The Seoul,Chadol,Thinly sliced brisket.
The Seoul,Kalbi Sal,Boneless short rib.
The Seoul,Seoul Bulgogi,Marinated sliced ribeye.
The Seoul,Kalbi,Marinated short rib.
The Seoul,Pork Belly,None
The Seoul,Honey BBQ Pork,None
The Seoul,Spicy BBQ Pork,None
Miss Kim,Smashed Potatoes,"New potatoes, crushed and fried, then tossed with Korean Chili Flakes, Salt + Sugar! (Vegan. Gluten free. Soy free. Nut free.)"
Miss Kim,Soy Butter Rice with a Soft Egg,Rice dressed with soy sauce and Calder Dairy butter &amp; a soft egg on top. Chef Ji Hye Kim's childhood favorite!
Miss Kim,Mushroom Gua Bao Bun,"Hand made streamed bun with sauteed mushrooms, cucumbers &amp; sriracha mayo (Vegetarian, can be made vegan, nut free, dairy free.)"
Miss Kim,Pork Belly Gua Bao Bun,"Hand made steamed bun with slow roasted pork belly, cucumbers, ginger scallion sauce and hoisin. (Nut free. Dairy free.)"
Miss Kim,Fried Chicken Gua Bao,"Hand made steamed bun with a fried chicken tender, cucumbers, sriracha mayo, jalapeno slices"
Miss Kim,Avocado and Edamame Dip,"Avocado and edamame, herbs &amp; just a touch of spice. Served with house made sweet potato chips. (vegan/gf/nut free/dairy free)"
Miss Kim,Seasonal Twigim,"Lightly battered fried delicata squash with fish sauce caramel and toasted cashews gluten free, dairy free, Can be made vegan or nUT free"
Miss Kim,Koryo Carrot Salad,"Julienned local carrots and beets, tossed with spices, sesame &amp; pepper vinaigrette (vegan/gf/soy free/nut free/dairy free)"
Miss Kim,Kimchi Banchan,"Rotating selection of seasonal vegetables and kimchi to round out your meal (can be made gluten free, dairy free, nut free, can be made vegan)"
Miss Kim,Enoki Mushroom Japchae,"Potato noodle salad with enoki mushrooms, shiitake, sauted seasonal vegetables, sesame and soy sauce (vegan, nut free, can be made gluten free)"
Miss Kim,Wasabi Snap Peas,"Lightly blanched and chilled sugar snap peas, dressed in wasabi and sesame oil"
Miss Kim,Radish Fuji Apple Salad,"Local heirloom radishes and fuji apples in sweet and spicy chili dressing, sesame seeds, scallions(Vegan, nut free)"
Miss Kim,Mushroom Jook,"Comforting soft rice porridge, pickled red onions, shiitake mushroom, perilla seeds and oilvegetarian, gf, nut free, can be vegan / soy free upon request"
Miss Kim,Chicken Jook,"Comforting soft rice porridge, pulled chicken, napa cabbage kimchi, sesame seed and oilnut free, dairy free, can be gf/soy free"
Miss Kim,Charred Japanese Sweet Potatoes,"With creamy herb sauce, pickled hot peppers,shichimi togarashi and toasted seaweedvegan, (*gf), nut free"
Miss Kim,Japanese Sweet Potato Fries,Japanese Sweet Potato Fries drizzled with plum syrup
Miss Kim,Fried Tofu Gua Bao,"Hand made steamed bun with a fried tofu, cucumber,carrots,Sriracha(Vegan, nut free)"
Miss Kim,Side of Daily Kimchi,"House made napa cabbage kimchi or moo radish kimchiNut free, soy free, contains fish sauce"
Miss Kim,Nick Kim's Wings,"Marinated Amish Miller chicken wings, lightly fried in gluten free batter, topped with cilantro. (gf, nut free, dairy free, soy free)"
Miss Kim,Delicata Squash,"Lightly fried delicata squash, fish sauce caramel, and chives. (nut free, dairy free, can be made gluten free)"
Miss Kim,Fried Soft Tofu Appetizer,"Lightly battered and fried non-gmo soft tofu. Choose from Chili glaze, Chili Spice Blend, Sweet soy glaze (vegan, nut free, dairy free, gf)"
Miss Kim,Tteokbokki Street Style Appetizer,"Rice cake batons with gochujang, sauted with scallions, pork belly lardons and slow poached egg.nut free, dairy free, can be vegan/vegetarian"
Miss Kim,Tteokbokki Royale Style Appetizer,"Rice cake batons with savory soy sauce, sauted with shiitake mushrooms and seasonal local vegetables. vegan, nut free"
Miss Kim,Seasonal Market Salad,"Spicy market salad greens, asian pears, radishes, toasted almonds, chili vinaigrette"
Miss Kim,Tomato Salad,"Sungold Cherry tomatoes and perilla from TamChop farms, silky soft tofu, spicy wasabi + ramp soy vinaigrette Our soy sauce, chili paste and soy paste does not contain wheat, but is started with cultures that are derived from wheat. Gluten free. Nut free."
Miss Kim,Wild Maitake Mushroom Jook,"Tender rice porridge with local foraged maitake mushrooms, shiitake, perilla oil and seeds (vegetarian, can be made soy free)"
Miss Kim,Popcorn Chicken,"Crispy Korean fried chicken bits tossed in chili glaze, our most popular, and served with cucumber slices. Can be made gluten free with sichuan spice blend."
Miss Kim,Fish caramel broccolini,"Fried broccolini in fish caramel sauce, cilantro, crispy onion, almonds"
Miss Kim,Miso butter squash,None
Miss Kim,Ribs,"Tender roasted baby back ribs on the bone,sweet chili glaze, sesame, scallions(gf*, nut free, dairy free, can be gf/soy free)"
Miss Kim,Leek and Mushroom Soup,"Leeks, chili oil, mushrooms with Korean fern and Japchae noodles. Vegan, nut free."
Miss Kim,Miso Butter Asparagus,"Fresh, local asparagus, miso butter sauce, togarashi, chives, soft egg, pistachios all over a bed of arugula"
Miss Kim,Miso Butter Squash,"Fresh, local squash, miso butter sauce, sesame chili spice blend, cashews all over a bed of arugula"
Miss Kim,Korean Melon Cucumber Salad,"Korean melon, heirloom joseon shorty cucumbers + radishes in sesame chili dressing"
Miss Kim,Farmer Tammie's Green Salad,"Fresh greens + Lady Choi Peppers, peaches and radishes, with a garlic vinaigrette served on the side."
Miss Kim,Miso butter corn,"Fresh nonGMO Michigan corn, sauted onions, pickled peppers, pork belly lardons all dressed in our luxurious miso butter sauce"
Miss Kim,Beet and Avocado salad,"Roasted local beets, avocado, pickled red onions, toasted cashews, chili pepper vinegarette, (can be nut free)"
Miss Kim,Korean BBQ Pork Ssam Plate,"Slow roasted Berkshire pork belly, lettuce wraps, ssamjang, confit garlic, pearl onions &amp; kimchi filling. Served with rice. (nut free, dairy free, can be gf and soy free)"
Miss Kim,Korean BBQ Beef Ssam Plate,"Soy marinated short ribs from Farm Field Table, lettuce wraps, ssamjang, confit garlic &amp; kimchi filling. Served with rice. (nut free, dairy free)"
Miss Kim,Farmer's Cashew Ssam Plate,"Toasted cashew in doenjang* sauce, lettuce wraps, ssamjang, confit garlic, kimchi filling &amp; pearl onions. Served with rice. (Vegan. *Our soy sauce, chili paste and soy paste does not contain wheat, but is started with cultures that are derived from wheat.)"
Miss Kim,Farmer's Bibimbob,"Does not come with rice. Mushrooms, summer squash, roasted beets, microgreens from Black Pearl Gardens, gochujang (vegan, can be made gluten free, nut free)"
Miss Kim,Sauted Market Fish,"Sauteed market fish with crispy skin, served with new potatoes dressed in almonds and a soy butter sauce. Served with rice. (nut free, can be made gf, can be made soy free, can be made dairy free)"
Miss Kim,Korean Fried Chicken,"Lightly battered and fried, bone-in Amish Miller chicken. Served with rice. Choose from Chili glaze, Chili Spice Blend, Sweet soy glaze. (nut free, dairy free, gf)"
Miss Kim,Fried Soft Tofu Entree,"Lightly battered and fried non-gmo soft tofu.Served with rice. Choose from Chili glaze, Chili Spice Blend, Sweet soy glaze(Vegan, nut free, dairy free, gf)"
Miss Kim,Tteokbokki Street Style Entree,"Rice cake batons with gochujang, sauted with scallions, pork belly lardons and slow poached egg.nut free, dairy free, does not come with rice"
Miss Kim,Tteokbokki Royale Style Entree,"Rice cake batons with savory soy sauce, sauted withshiitake mushrooms, seasonal local vegetablesvegan, nut free, does not come with rice"
Miss Kim,Wednesday Night Fried Chicken Special,"Lightly Battered and fried Amish Miller chicken. Served with sesame rice. nut free, dairy free, choose sichuan for gf"
Miss Kim,Pork Bibimbob,"Pork Sirloin from Farm Field Table in gochujang, local vegetables and microgreens, soft egg, gochujang"
Miss Kim,Buddhist Mushroom Bibimbob,"Shimeji, maitake, shiitake, enoki mushrooms, vegetables, perlla oil + seeds, w/ cashew doenjang saucevegan, can be nut free / gf"
Miss Kim,Bulgogi Beef Bibimbob,"Wagyu top sirloin bulgogi from Farm Field Table, local vegetables and microgreens, toasted seaweed, sesame, soft egg, gochujangnut free, dairy free, can be gf"
Miss Kim,Tofu Bibimbob,"Sweet and Spicy soft tofu with carmalized onions, local vegetables and microgreens, gochujang"
Miss Kim,Sunday Night Bibimbob Special,"Choose any of our bibimbobs for just $20!Beef: Wagyu top sirloin bulgogi from Farm Field Table, local vegetables, microgreens, soft egg, gochujangMushroom: Shimeji mushroom, shiitake mushroom, soft egglocal vegetables and microgreens, gochujang"
Miss Kim,Tteokbokki - Kimchi Pork,"Rice cake batons sauted with aged napa kimchi,pork belly lardons, scallions gf, nut free, df, soy free, does not come with rice"
Miss Kim,Pork Belly Bibimbob,"Slow roasted pork belly, vegetables, local winter greens in kimchi dressing, w/ soft egg and soy dipnut free, dairy free, can be gf"
Miss Kim,Mushroom Bibimbop,"Sauted Mushrooms, cucumber banchan, bean sprout banchan, carrots, soft egg, all over a bed of rice OR greens."
Miss Kim,Gochujang Tofu Bibimbob,"Tofu sauted with tofu and caramelized onions, cucumber banchan, bean sprout banchan, carrots, soft egg, all over a bed of rice OR greens."
Miss Kim,Grilled Chicken Bibimbob,"Marinated + Grilled Chicken (contains fish sauce), cucumber banchan, bean sprout banchan, carrots, soft egg, all over a bed of rice OR greens."
Miss Kim,Pork Belly Bibimbob,"Pork Belly, cucumber banchan, bean sprout banchan, carrots, soft egg, all over a bed of rice OR greens."
Miss Kim,Short Rib Bibimbob - LIMITED EDITION,"Pulled Short Rib, cucumber banchan, bean sprout banchan, carrots, soft egg, all over a bed of rice OR greens."
Miss Kim,Tempeh Bibimbob,"Brinery tempeh, cucumber banchan, bean sprout banchan, carrots, soft egg, all over a bed of rice OR greens."
Miss Kim,Beef Bibimbob,"Bulgogi beef, cucumber banchan, bean sprout banchan, carrots, soft egg, all over a bed of rice OR greens."
Miss Kim,Koryo Carrot Salad Lunch,"Julienned local carrots and beets from A2 Seed Co, tossed with spices, sesame and pepper vinaigrette"
Miss Kim,Edamame and Avocado Dip Lunch,"Avocado and edamame, herbs and just atouch of spice. Served with sweet potato chips"
Miss Kim,Side of Rice,None
Miss Kim,Zingermans Potato Chips,None
Miss Kim,Soy Butter Rice,Sesame rice dressed with soy sauce and Calder Dairy butter (nut free)
Miss Kim,Sesame Rice,"Rice with sesame oil, sesame seeds, salt (nut free, dairy free, vegan, soy free)"
Miss Kim,Fresh Cucumber Kimchi,Fresh summer kimchi (contains anchovy sauce)
Miss Kim,Kid's Soy Butter Rice and Egg Bowl,We're offering a free option to those who may find that helpful during this time. Kid's meals do not currently come with drinks.
Miss Kim,Kid's fried chicken thigh with sweet soy glaze,We're offering a free option to those who may find that helpful during this time. Kid's meals do not currently come with drinks.
Miss Kim,Soy Butter Tteokbokki,"Sauteed rice cakes, vegetables, sesame seeds"
Miss Kim,Kid's Bibimbob,"Seasoned cucumbers, carrots + bean sprouts, over rice with soft egg. We're offering a free option to those who may find that helpful during this time. Kid's meals do not currently come with drinks."
